trait,level,variable,coefficient,se,z,p,n,logll,moran_I_resid,moran_p_sim,x_spec
openness_mean_z,dallas_texas,rho,0.3152320793984161,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,CONSTANT,65.8707878176244,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_greenery_z,0.3981671328234918,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_open_space_z,0.10879296698861568,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_building_z,0.575011802631794,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_road_z,0.3905888751978013,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_active_infra_z,-0.051863788793151636,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_active_presence_z,0.09191017823637439,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_vehicle_presence_z,-0.701054589556816,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_physical_boundaries_z,-0.02774505268742493,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_symbolic_us_flag_z,-0.14996931522000687,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,env_surveillance_cctv_z,-0.17479770964506974,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,visual_complexity_mean_z,-0.1921537685866663,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,us_census_male_share_z,-0.21156997332043176,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,us_census_age_15_29_share_z,1.1647455253961825,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,us_census_age_30_44_share_z,0.5387713986579219,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,us_census_age_45_59_share_z,0.6421964628892417,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,us_census_age_60_plus_share_z,0.2355774800202999,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,us_census_population_density_km2_z,-0.26155301390547364,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,acs_median_income_z,-539.1681496236852,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,acs_racial_diversity_z,0.05783009877107304,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
openness_mean_z,dallas_texas,W_openness_mean_z,0.3152320793984161,,,,49,-37.25120179486058,0.1991492521136532,0.011,city_only
