trait,level,variable,coefficient,se,z,p,n,logll,moran_I_resid,moran_p_sim,x_spec
agreeableness_mean_z,san_antonio_texas,rho,-0.19151763521192303,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,CONSTANT,22.5825240764407,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_greenery_z,-0.4181999915473096,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_open_space_z,-0.0015009799081833093,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_building_z,-0.25831721318020273,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_road_z,-0.09914628090895049,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_active_infra_z,2.5637789011417986,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_active_presence_z,-0.10735064758817847,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_vehicle_presence_z,-0.11476780979701662,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_physical_boundaries_z,-0.3526207146108672,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_symbolic_us_flag_z,-0.14198345693223482,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,env_surveillance_cctv_z,-0.2281770605946774,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,visual_complexity_mean_z,0.07577157219939373,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,us_census_male_share_z,-0.23075216973820992,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,us_census_age_15_29_share_z,-0.1374396266476376,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,us_census_age_30_44_share_z,-0.005678175610794714,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,us_census_age_45_59_share_z,0.2571613380758344,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,us_census_age_60_plus_share_z,-0.1138479495600473,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,us_census_population_density_km2_z,-0.05784151552933339,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,acs_median_income_z,-178.47094796894606,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,acs_racial_diversity_z,0.3165608853704152,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
agreeableness_mean_z,san_antonio_texas,W_agreeableness_mean_z,-0.19151763521192303,,,,57,-58.76363674604448,-0.09956903792211086,0.148,city_only
