trait,level,variable,coefficient,se,z,p,n,logll,moran_I_resid,moran_p_sim,x_spec
extraversion_mean_z,dallas_texas,rho,0.005617149232974519,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,CONSTANT,-50.75182897462495,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_greenery_z,-0.26332272308566307,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_open_space_z,0.5213802910529476,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_building_z,0.4883003838379439,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_road_z,0.4284628615673812,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_active_infra_z,0.32570728980944325,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_active_presence_z,-0.5932740908823988,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_vehicle_presence_z,-0.6320100666869062,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_physical_boundaries_z,-0.32145374395371956,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_symbolic_us_flag_z,0.3935358182612071,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_surveillance_cctv_z,-0.787562683886024,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,visual_complexity_mean_z,0.6536888513741469,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_male_share_z,-0.05979175561257943,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_age_15_29_share_z,0.12966440285741992,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_age_30_44_share_z,0.07485753691522823,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_age_45_59_share_z,0.3143064267652963,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_age_60_plus_share_z,0.31954472470065276,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_population_density_km2_z,0.3209236276158589,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,acs_median_income_z,422.0403403435736,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,acs_racial_diversity_z,-0.2811660859532593,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,W_extraversion_mean_z,0.005617149232974519,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
