trait,level,variable,coefficient,se,z,p,n,logll,moran_I_resid,moran_p_sim,x_spec
extraversion_mean_z,san_antonio_texas,rho,-0.8063269269539404,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,CONSTANT,-83.02808548638296,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_greenery_z,0.3345554158649535,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_open_space_z,-0.27435201041037394,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_building_z,0.2618195945944204,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_road_z,-0.31925549771900635,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_active_infra_z,0.2819757349158506,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_active_presence_z,-0.07732170248894606,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_vehicle_presence_z,-0.15142811555558328,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_physical_boundaries_z,-0.6657832974655219,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_symbolic_us_flag_z,0.00860184674208057,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_surveillance_cctv_z,0.004993305644700324,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,visual_complexity_mean_z,-0.7018774314647247,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,us_census_male_share_z,0.1341526838827027,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,us_census_age_15_29_share_z,-0.17142138849550348,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,us_census_age_30_44_share_z,-0.0024450267669036546,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,us_census_age_45_59_share_z,0.2209236392360498,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,us_census_age_60_plus_share_z,-0.33660684095237947,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,us_census_population_density_km2_z,0.051606943866305016,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,acs_median_income_z,681.9268372742101,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,acs_racial_diversity_z,0.2765041192576564,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,W_extraversion_mean_z,-0.8063269269539404,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
