trait,level,variable,coefficient,se,z,p,n,logll,moran_I_resid,moran_p_sim,x_spec
neuroticism_mean_z,san_antonio_texas,rho,-0.08653077592373692,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,CONSTANT,10.286979874688512,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_greenery_z,-0.14926058409745777,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_open_space_z,0.3943874692211075,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_building_z,0.24444697675082783,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_road_z,0.27408376187397315,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_active_infra_z,-2.8326942394239123,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_active_presence_z,0.13819038485897317,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_vehicle_presence_z,0.12929385435598942,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_physical_boundaries_z,-0.14071605923061253,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_symbolic_us_flag_z,0.007447824102027136,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,env_surveillance_cctv_z,0.10623186613966798,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,visual_complexity_mean_z,0.31514678621090514,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,us_census_male_share_z,-0.15866943051038182,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,us_census_age_15_29_share_z,0.5974675007555572,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,us_census_age_30_44_share_z,0.39207537029361145,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,us_census_age_45_59_share_z,-0.31948359198726295,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,us_census_age_60_plus_share_z,0.6513609034736962,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,us_census_population_density_km2_z,0.4951344939651952,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,acs_median_income_z,-95.17879682487661,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,acs_racial_diversity_z,-0.5498307678171426,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
neuroticism_mean_z,san_antonio_texas,W_neuroticism_mean_z,-0.08653077592373692,,,,57,-64.03665884868097,-0.015609299168590485,0.462,city_only
