trait,level,variable,coefficient,se,z,p,n,logll,moran_I_resid,moran_p_sim,x_spec
conscientiousness_mean_z,san_antonio_texas,rho,-0.04075672045290978,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,CONSTANT,26.620011744273597,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_greenery_z,-0.8116705158877947,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_open_space_z,-0.9521593516640507,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_building_z,-0.2514096396536804,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_road_z,-0.39443665835964675,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_active_infra_z,0.11259857473206239,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_active_presence_z,-0.31107574214183203,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_vehicle_presence_z,-0.2559150012233039,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_physical_boundaries_z,-0.7448022322252686,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_symbolic_us_flag_z,-0.16210363501389158,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,env_surveillance_cctv_z,-0.26526961499061663,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,visual_complexity_mean_z,0.19018592108566945,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,us_census_male_share_z,0.19881151181145196,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,us_census_age_15_29_share_z,-0.3654939154098055,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,us_census_age_30_44_share_z,-0.09946300328881265,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,us_census_age_45_59_share_z,0.16128796097855208,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,us_census_age_60_plus_share_z,-0.36247615312694753,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,us_census_population_density_km2_z,-0.08443154510062469,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,acs_median_income_z,-219.80413349260996,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,acs_racial_diversity_z,0.6407367826756963,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
conscientiousness_mean_z,san_antonio_texas,W_conscientiousness_mean_z,-0.04075672045290978,,,,57,-49.710132666485734,-0.021524384742335857,0.48,city_only
