trait,level,variable,coefficient,se,z,p,n,logll,moran_I_resid,moran_p_sim,x_spec
extraversion_mean_z,overall,rho,-0.0050966342580664944,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,CONSTANT,-0.257372442175143,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_greenery_z,-0.012581103821291465,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_open_space_z,-0.17719855704196846,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_building_z,0.3338070936996314,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_road_z,0.3240730547355092,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_active_infra_z,-0.023328040989714454,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_active_presence_z,-0.13221038588355957,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_vehicle_presence_z,-0.17236530373491424,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_physical_boundaries_z,0.05442724745720198,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_symbolic_us_flag_z,-0.029412393023741542,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,env_surveillance_cctv_z,-0.22968179373490516,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,visual_complexity_mean_z,0.14414198999682745,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,us_census_male_share_z,-0.03238272105948108,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,us_census_age_15_29_share_z,0.10587990571482916,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,us_census_age_30_44_share_z,-0.04352801345804186,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,us_census_age_45_59_share_z,0.040551171805381446,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,us_census_age_60_plus_share_z,-0.07311108975501343,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,us_census_population_density_km2_z,-0.1565184644115943,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,acs_median_income_z,0.3345711726002942,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,acs_racial_diversity_z,-0.14835404512161537,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,city_austin_texas,-0.31199922979813133,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,city_dallas_texas,0.593275466626568,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,city_houston_texas,0.43726315267024735,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,overall,W_extraversion_mean_z,-0.0050966342580664944,,,,252,-330.7313455071885,-0.010930004542783455,0.443,pooled+cityFE
extraversion_mean_z,austin_texas,rho,0.14291295254421205,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,CONSTANT,-1.266634379420278,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_greenery_z,0.03640733807178941,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_open_space_z,-0.5883091244803008,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_building_z,0.29780758411753927,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_road_z,0.3583613700511993,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_active_infra_z,-0.255612697933567,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_active_presence_z,0.37772573392170417,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_vehicle_presence_z,-0.28443373472042005,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_physical_boundaries_z,0.13631832092900786,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_symbolic_us_flag_z,-0.28236164068070957,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,env_surveillance_cctv_z,-0.28325699303065016,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,visual_complexity_mean_z,-0.45822210166750926,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,us_census_male_share_z,0.04986504222191526,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,us_census_age_15_29_share_z,-0.017833164129673073,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,us_census_age_30_44_share_z,0.03945863866386638,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,us_census_age_45_59_share_z,-0.05187230735328109,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,us_census_age_60_plus_share_z,-0.4489994763737604,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,us_census_population_density_km2_z,-0.23446463498490694,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,acs_median_income_z,0.7453917742000638,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,acs_racial_diversity_z,-0.19000507412464487,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,austin_texas,W_extraversion_mean_z,0.14291295254421205,,,,52,-49.631215894383956,-0.04931706629494386,0.366,city_only
extraversion_mean_z,dallas_texas,rho,0.005617149232974519,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,CONSTANT,-50.75182897462495,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_greenery_z,-0.26332272308566307,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_open_space_z,0.5213802910529476,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_building_z,0.4883003838379439,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_road_z,0.4284628615673812,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_active_infra_z,0.32570728980944325,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_active_presence_z,-0.5932740908823988,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_vehicle_presence_z,-0.6320100666869062,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_physical_boundaries_z,-0.32145374395371956,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_symbolic_us_flag_z,0.3935358182612071,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,env_surveillance_cctv_z,-0.787562683886024,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,visual_complexity_mean_z,0.6536888513741469,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_male_share_z,-0.05979175561257943,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_age_15_29_share_z,0.12966440285741992,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_age_30_44_share_z,0.07485753691522823,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_age_45_59_share_z,0.3143064267652963,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_age_60_plus_share_z,0.31954472470065276,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,us_census_population_density_km2_z,0.3209236276158589,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,acs_median_income_z,422.0403403435736,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,acs_racial_diversity_z,-0.2811660859532593,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,dallas_texas,W_extraversion_mean_z,0.005617149232974519,,,,49,-50.13661086176973,-0.06299162926203823,0.343,city_only
extraversion_mean_z,houston_texas,rho,-0.10601772476732717,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,CONSTANT,-45.68478171660149,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_greenery_z,-0.2189170137605269,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_open_space_z,-0.12738455317332278,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_building_z,0.05974837038770279,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_road_z,0.3760279555095639,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_active_infra_z,0.11745877298301402,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_active_presence_z,-0.4186014658200369,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_vehicle_presence_z,0.09736120706668976,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_physical_boundaries_z,0.710314990951466,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_symbolic_us_flag_z,-0.1479812816859321,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,env_surveillance_cctv_z,-0.10913192878724244,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,visual_complexity_mean_z,0.4942822417919821,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,us_census_male_share_z,-0.35983413002836345,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,us_census_age_15_29_share_z,-0.07130576347809627,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,us_census_age_30_44_share_z,0.407581648539304,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,us_census_age_45_59_share_z,-0.08342288256271393,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,us_census_age_60_plus_share_z,0.10059951666588228,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,us_census_population_density_km2_z,-0.12956161476085498,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,acs_median_income_z,376.461810106614,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,acs_racial_diversity_z,-0.18901227345018742,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,houston_texas,W_extraversion_mean_z,-0.10601772476732717,,,,94,-124.0283770598285,-0.05678839987866012,0.266,city_only
extraversion_mean_z,san_antonio_texas,rho,-0.8063269269539404,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,CONSTANT,-83.02808548638296,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_greenery_z,0.3345554158649535,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_open_space_z,-0.27435201041037394,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_building_z,0.2618195945944204,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
extraversion_mean_z,san_antonio_texas,env_road_z,-0.31925549771900635,,,,57,-42.87959061825699,-0.13660821503911583,0.061,city_only
